id,text,parent,isLeaf,aggrlevel
"78221","78221 - Crane lorries","7822","1","5",
"78223","78223 - Mobile drilling derricks","7822","1","5",
"78225","78225 - Fire-fighting vehicles","7822","1","5",
"78227","78227 - Concrete-mixer lorries","7822","1","5",
"78229","78229 - Other","7822","1","5",
"7822X","7822X - Memorandum Item","7822","1","5",
"782X","782X - Memorandum Item","782","0","4",
"782XX","782XX - Memorandum Item","782X","1","5",
"783","783 - Road motor vehicles, n.e.s.","78","0","3",
"7831","7831 - Motor vehicles for the transport of ten or more persons, including the driver","783","0","4",
"78311","78311 - ....with compression-ignition internal combustion engine (diesel or semi-diesel)","7831","1","5",
"78319","78319 - ....other","7831","1","5",
"7831X","7831X - Memorandum Item","7831","1","5",
"7832","7832 - Road tractors for semi-trailers","783","1","4",
"783X","783X - Memorandum Item","783","0","4",
"783XX","783XX - Memorandum Item","783X","1","5",
"784","784 - Parts and accessories of the motor vehicles of groups 722, 781, 782 and 783","78","0","3",
"7841","7841 - Chassis fitted with engines, for the motor vehicles of groups 722, 781, 782 and 783","784","1","4",
"7842","7842 - Bodies (including cabs), for the motor vehicles of groups 722, 781, 782 and 783","784","0","4",
"78421","78421 - ....for the vehicles of group 781","7842","1","5",
"78425","78425 - ....for the vehicles of groups 722, 782 and 783","7842","1","5",
"7842X","7842X - Memorandum Item","7842","1","5",
"7843","7843 - Other parts and accessories of the motor vehicles of groups 722, 781, 782 and 783","784","0","4",
"78431","78431 - Bumpers and parts thereof","7843","1","5",
"78432","78432 - Other parts and accessories of bodies (including cabs)","7843","1","5",
"78433","78433 - Brakes and servo-brakes and parts thereof","7843","1","5",
"78434","78434 - Gearboxes and parts thereof","7843","1","5",
"78435","78435 - Drive-axles with differential, whether or not provided with other transmission components, and non-driving axles; parts thereof","7843","1","5",
"78439","78439 - Other parts and accessories","7843","1","5",
"7843X","7843X - Memorandum Item","7843","1","5",
"784X","784X - Memorandum Item","784","0","4",
"784XX","784XX - Memorandum Item","784X","1","5",
"785","785 - Motor cycles (including mopeds) and cycles, motorized and non-motirized; invalid carriages","78","0","3",
"7851","7851 - Motor cycles (including mopeds) and cycles fitted with an auxiliary motor, with or without side-cars; side-cars","785","0","4",
"78511","78511 - ....with reciprocating internal combustion piston engine of a cylinder capacity not exceeding 50 cc","7851","1","5",
"78513","78513 - ....with reciprocating internal combustion piston engine of a cylinder capacity exceeding 50 cc but not exceeding 250 cc","7851","1","5",
"78515","78515 - ....with reciprocating internal combustion piston engine of a cylinder capacity exceeding 250 cc but not exceeding 500 cc","7851","1","5",
"78516","78516 - ....with reciprocating internal combustion piston engine of a cylinder capacity exceeding 500 cc but not exceeding 800 cc","7851","1","5",
"78517","78517 - ....with reciprocating internal combustion piston engine of a cylinder capacity exceeding 800 cc","7851","1","5",
"78519","78519 - ....other; side-cars","7851","1","5",
"7851X","7851X - Memorandum Item","7851","1","5",
"7852","7852 - Bicycles and other cycles (including delivery tricycles), not motorized","785","1","4",
"7853","7853 - Invalid carriages, whether or not motorized or otherwise mechanically propelled; parts of the articles of group 785","785","0","4",
"78531","78531 - Invalid carriages, whether or not motorized or otherwise mechanically propelled","7853","1","5",
"78535","78535 - Parts and accessories of motorcycles (including mopeds)","7853","1","5",
"78536","78536 - Parts and accessories of invalid carriages","7853","1","5",
"78537","78537 - Parts and accessories of other vehicles of group 785","7853","1","5",
"7853X","7853X - Memorandum Item","7853","1","5",
"785X","785X - Memorandum Item","785","0","4",
"785XX","785XX - Memorandum Item","785X","1","5",
"786","786 - Trailers and semi-trailers; other vehicles, not mechanically-propelled; specially designed and equipped transport containers","78","0","3",
"7861","7861 - Trailers and semi-trailers of the caravan type, for housing or camping.","786","1","4",
"7862","7862 - Trailers and semi-trailers for the transport of goods","786","0","4",
"78621","78621 - Self-loading or self-unloading trailers and semi-trailers for agricultural purposes","7862","1","5",
"78622","78622 - Tanker trailers and tanker semi-trailers","7862","1","5",
"78629","78629 - Other trailers and semi-trailers for the transport of goods","7862","1","5",
"7862X","7862X - Memorandum Item","7862","1","5",
"7863","7863 - Containers (including containers for the transport of fluids) specially designed and equipped for carriage by one or more modes of transport","786","1","4",
"7868","7868 - Other vehicles, not mechanically propelled; parts of trailers, semi-trailers and of non-mechanically propelled vehicles","786","0","4",
"78683","78683 - Trailers and semi-trailers, n.e.s.","7868","1","5",
"78685","78685 - Vehicles, not mechanically-propelled, n.e.s.","7868","1","5",
"78689","78689 - Parts of the trailers and semi-trailers of headings 786.1, 786.3 and 786.85 and subgroup 786.2","7868","1","5",
"7868X","7868X - Memorandum Item","7868","1","5",
"786X","786X - Memorandum Item","786","0","4",
"786XX","786XX - Memorandum Item","786X","1","5",
"78X","78X - Memorandum Item","78","0","3",
"78XX","78XX - Memorandum Item","78X","0","4",
"78XXX","78XXX - Memorandum Item","78XX","1","5",
"79","79 - Other transport equipment","7","0","2",
"791","791 - Railway vehicles (including hovertrains) and associated equipment","79","0","3",
"7911","7911 - Rail locomotives powered from an external source of electricity or by electric accumulators","791","0","4",
"79111","79111 - ....powered from an external source of electricity","7911","1","5",
"79115","79115 - ....powered by electric accumulators","7911","1","5",
"7911X","7911X - Memorandum Item","7911","1","5",
"7912","7912 - Other rail locomotives; locomotive tenders","791","0","4",
"79121","79121 - Diesel-electric locomotives","7912","1","5",
"79129","79129 - Rail locomotives, n.e.s.; locomotive tenders","7912","1","5",
"7912X","7912X - Memorandum Item","7912","1","5",
"7916","7916 - Railway or tramway coaches, vans and trucks, self-propelled (other than maintenance and service vehicles of heading 791.81).","791","1","4",
"7917","7917 - Railway or tramway passenger coaches, not self-propelled; luggage-vans, post office coaches and other special-purpose railway or tramway coaches, not self-propelled (excluding those of heading 791.81)","791","1","4",
"7918","7918 - Railway or tramway freight and maintenance cars","791","0","4",
"79181","79181 - Railway or tramway maintenance or service vehicles, whether or not self-propelled (e.g., workshops, cranes, ballast tampers, track-liners, testing coaches and track inspection vehicles)","7918","1","5",
"79182","79182 - Railway or tramway goods vans and wagons (freight cars), not self-propelled.","7918","1","5",
"7918X","7918X - Memorandum Item","7918","1","5",
"7919","7919 - Railway or tramway track fixtures and fittings; mechanical (including electromechanical) signaling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields; parts of the locomotives, rolling-stock, fixtures, fittings and equipment of group 791","791","0","4",
"79191","79191 - Railway or tramway track fixtures and fittings; mechanical (including electromechanical) signaling, safety or traffic control equipment for railways, tramways, roads, inland waterways, parking facilities, port installations or airfields; parts of the foregoing","7919","1","5",
"79199","79199 - Parts of railway or tramway locomotives or rolling-stock","7919","1","5",
"7919X","7919X - Memorandum Item","7919","1","5",
"791X","791X - Memorandum Item","791","0","4",
"791XX","791XX - Memorandum Item","791X","1","5",
"792","792 - Aircraft and associated equipment; spacecraft (including satellites) and spacecraft launch vehicles; parts thereof","79","0","3",
"7921","7921 - Helicopters","792","0","4",
"79211","79211 - ....of an unladen weight not exceeding 2,000 kg","7921","1","5",
"79215","79215 - ....of an unladen weight exceeding 2,000 kg","7921","1","5",
"7921X","7921X - Memorandum Item","7921","1","5",
"7922","7922 - Aeroplanes and other aircraft, mechanically-propelled (other than helicopters), of an unladen weight not exceeding 2,000 kg","792","1","4",
"7923","7923 - Aeroplanes and other aircraft, mechanically-propelled (other than helicopters), of an unladen weight exceeding 2,000 kg but not exceeding 15,000 kg","792","1","4",
"7924","7924 - Aeroplanes and other aircraft, mechanically-propelled (other than helicopters), of an unladen weight exceeding 15,000 kg","792","1","4",
"7925","7925 - Spacecraft (including satellites) and spacecraft launch vehicles","792","1","4",
"7928","7928 - Aircraft, n.e.s. (including dirigibles, balloons, gliders, etc.) and associated equipment","792","0","4",
"79283","79283 - Aircraft launching gear; deck-arrestor or similar gear; ground flying trainers; parts of the foregoing","7928","1","5",
"79284","79284 - Balloons and dirigibles; gliders, hang gliders and other non-powered aircraft","7928","1","5",
"7928X","7928X - Memorandum Item","7928","1","5",
"7929","7929 - Parts, n.e.s. (not including tyres, engines and electrical parts), of the goods of group 792","792","0","4",
"79291","79291 - Propellers and rotors and parts thereof","7929","1","5",
"79293","79293 - Undercarriages and parts thereof","7929","1","5",
"79295","79295 - Other parts of aeroplanes or helicopters","7929","1","5",
"79297","79297 - Other parts of the goods of group 792","7929","1","5",
"7929X","7929X - Memorandum Item","7929","1","5",
"792X","792X - Memorandum Item","792","0","4",
"792XX","792XX - Memorandum Item","792X","1","5",
"793","793 - Ships, boats (including hovercraft) and floating structures","79","0","3",
"7931","7931 - Yachts and other vessels for pleasure or sports; rowing-boats and canoes","793","0","4",
"79311","79311 - Inflatable vessels (including rowing-boats and canoes)","7931","1","5",
"79312","79312 - Sailboats, not inflatable, with or without auxiliary motor","7931","1","5",
"79319","79319 - Non-inflatable rowing-boats and canoes and vessels for pleasure or sport, n.e.s.","7931","1","5",
"7931X","7931X - Memorandum Item","7931","1","5",
"7932","7932 - Ships, boats and other vessels (other than pleasure craft, tugs, pusher craft, special-purpose vessels and vessels for breaking up)","793","0","4",
"79322","79322 - Tankers of all kinds","7932","1","5",
"79324","79324 - Fishing vessels; factory ships and other vessels for processing or preserving fishery products","7932","1","5",
"79326","79326 - Refrigerated vessels (other than tankers)","7932","1","5",
"79327","79327 - Other vessels for the transport of goods (including vessels for the transport of both passengers and goods)","7932","1","5",
"79328","79328 - Cruise ships, excursion boats and similar vessels principally designed for the transport of persons; ferry-boats of all kinds","7932","1","5",
"79329","79329 - Other vessels (including warships and lifeboats other than rowing-boats","7932","1","5",
"7932X","7932X - Memorandum Item","7932","1","5",
"7933","7933 - Vessels and other floating structures for breaking up","793","1","4",
"7935","7935 - Light vessels, fire-floats, dredgers, floating cranes, and other vessels the navigability of which is subsidiary to their main function; floating docks; floating or submersible drilling or production platforms","793","0","4",
"79351","79351 - Dredgers","7935","1","5",
"79355","79355 - Floating or submersible drilling or production platforms","7935","1","5",
"79359","79359 - Light vessels, fire-floats, floating cranes and other vessels, n.e.s., the navigability of which is subsidiary to their main function","7935","1","5",
"7935X","7935X - Memorandum Item","7935","1","5",
"7937","7937 - Tugs and pusher craft","793","1","4",
"7939","7939 - Other floating structures (e.g., rafts, tanks, coffer-dams, landing-stages, buoys and beacons)","793","0","4",
"79391","79391 - Rafts, inflatable","7939","1","5",
"79399","79399 - Floating structures, n.e.s.","7939","1","5",
"7939X","7939X - Memorandum Item","7939","1","5",
"793X","793X - Memorandum Item","793","0","4",
"793XX","793XX - Memorandum Item","793X","1","5",
"79X","79X - Memorandum Item","79","0","3",
"79XX","79XX - Memorandum Item","79X","0","4",
"79XXX","79XXX - Memorandum Item","79XX","1","5",
"7X","7X - Memorandum Item","7","0","2",
"7XX","7XX - Memorandum Item","7X","0","3",
"7XXX","7XXX - Memorandum Item","7XX","0","4",
"7XXXX","7XXXX - Memorandum Item","7XXX","1","5",
"8","8 - Miscellaneous manufactured articles","TOTAL","0","1",
"81","81 - Prefabricated buildings; sanitary, plumbing, heating and lighting fixtures and fittings, n.e.s.","8","0","2",
"811","811 - Prefabricated buildings","81","0","3",
"8110","8110 - Prefabricated buildings","811","1","4",
"811X","811X - Memorandum Item","811","0","4",
"811XX","811XX - Memorandum Item","811X","1","5",
"812","812 - Sanitary, plumbing and heating fixtures and fittings, n.e.s.","81","0","3",
"8121","8121 - Boilers (other than those of group 711) and radiators, for central heating, not electrically heated and parts thereof, of iron or steel; air heaters and hot-air distributors (including distributors which can also distribute fresh or conditioned air), not electrically heated, incorporating a motor-driven fan or blower and parts thereof, of iron or steel","812","0","4",
"81211","81211 - Radiators and parts thereof","8121","1","5",
"81215","81215 - Air heaters and hot-air distributors and parts thereof","8121","1","5",
"81217","81217 - Central heating boilers (other than those of group 711)","8121","1","5",
"81219","81219 - Parts for the boilers of heading 812.17","8121","1","5",
"8121X","8121X - Memorandum Item","8121","1","5",
"8122","8122 - Ceramic sinks, wash-basins, wash-basin pedestals, baths, bidets, water-closet pans, flushing cisterns, urinals and similar sanitary fixtures","812","0","4",
"81221","81221 - ....of porcelain or china","8122","1","5",
"81229","81229 - ....of other than porcelain or china","8122","1","5",
"8122X","8122X - Memorandum Item","8122","1","5",
"812X","812X - Memorandum Item","812","0","4",
"812XX","812XX - Memorandum Item","812X","1","5",
"813","813 - Lighting fixtures and fittings, n.e.s.","81","0","3",
"8131","8131 - Lamps and lighting fittings (including searchlights and spotlights), n.e.s.","813","0","4",
"81311","81311 - Chandeliers and other electric ceiling and wall lighting fittings (excluding those of a kind used for lighting public open spaces or thoroughfares)","8131","1","5",
"81312","81312 - Portable electric lamps designed to function by their own source of energy (e.g., dry batteries, accumulators or magnetos), other than lighting equipment falling under heading 778.34","8131","1","5",
"81313","81313 - Electric table, desk, bedside or floor-standing lamps","8131","1","5",
"81315","81315 - Electric lamps and lighting fittings, n.e.s.","8131","1","5",
"81317","81317 - Non-electrical lamps and lighting fittings","8131","1","5",
"8131X","8131X - Memorandum Item","8131","1","5",
"8132","8132 - Illuminated signs, illuminated name-plates and the like","813","1","4",
"8138","8138 - Parts of the portable electric lamps of heading 813.12 (excluding storage batteries)","813","1","4",
"8139","8139 - Parts, n.e.s., of the goods of subgroup 813.1 and heading 813.2","813","0","4",
"81391","81391 - ....of glass","8139","1","5",
"81392","81392 - ....of plastics","8139","1","5",
"81399","81399 - ....other","8139","1","5",
"8139X","8139X - Memorandum Item","8139","1","5",
"813X","813X - Memorandum Item","813","0","4",
"813XX","813XX - Memorandum Item","813X","1","5",
"81X","81X - Memorandum Item","81","0","3",
"81XX","81XX - Memorandum Item","81X","0","4",
"81XXX","81XXX - Memorandum Item","81XX","1","5",
"82","82 - Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings","8","0","2",
"821","821 - Furniture and parts thereof; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings","82","0","3",
"8211","8211 - Seats (other than those of heading 872.4), whether or not convertible into beds and parts thereof","821","0","4",
"82111","82111 - Seats of a kind used for aircraft","8211","1","5",
"82112","82112 - Seats of a kind used for motor vehicles","8211","1","5",
"82113","82113 - Seats of cane, osier, bamboo or similar materials","8211","1","5",
"82114","82114 - Swivel seats with variable height adjustment","8211","1","5",
"82115","82115 - Seats, other than garden seats or camping equipment, convertible into beds.","8211","1","5",
"82116","82116 - Seats, n.e.s., with wooden frames","8211","1","5",
"82117","82117 - Seats, n.e.s., with metal frames","8211","1","5",
"82118","82118 - Other seats","8211","1","5",
"82119","82119 - Parts of the seats of subgroup 821.1","8211","1","5",
"8211X","8211X - Memorandum Item","8211","1","5",
"8212","8212 - Mattress supports; articles of bedding or similar furnishings (e.g., mattresses, quilts, eiderdowns, cushions, pouffes and pillows) fitted with springs or stuffed or internally fitted with any material or of cellular rubber or plastics, whether or not covered","821","0","4",
"82121","82121 - Mattress supports","8212","1","5",
"82123","82123 - Mattresses of cellular rubber or plastics","8212","1","5",
"82125","82125 - Mattresses of other materials","8212","1","5",
"82127","82127 - Sleeping-bags","8212","1","5",
"82129","82129 - Other articles of bedding","8212","1","5",
"8212X","8212X - Memorandum Item","8212","1","5",
"8213","8213 - Furniture, n.e.s., of metal","821","0","4",
"82131","82131 - ....of a kind used in offices","8213","1","5",
"82139","82139 - ....other","8213","1","5",
"8213X","8213X - Memorandum Item","8213","1","5",
"8215","8215 - Furniture, n.e.s., of wood","821","0","4",
"82151","82151 - ....of a kind used in offices","8215","1","5",
"82153","82153 - ....of a kind used in the kitchen","8215","1","5",
"82155","82155 - ....of a kind used in the bedroom","8215","1","5",
"82159","82159 - ....other","8215","1","5",
"8215X","8215X - Memorandum Item","8215","1","5",
"8217","8217 - Furniture, n.e.s., of other materials","821","0","4",
"82171","82171 - ....of plastics","8217","1","5",
"82179","82179 - ....of other materials (including bamboo)","8217","1","5",
"8217X","8217X - Memorandum Item","8217","1","5",
"8218","8218 - Parts of the furniture of subgroups 821.3, 821.5 and 821.7","821","1","4",
"821X","821X - Memorandum Item","821","0","4",
"821XX","821XX - Memorandum Item","821X","1","5",
"82X","82X - Memorandum Item","82","0","3",
"82XX","82XX - Memorandum Item","82X","0","4",
"82XXX","82XXX - Memorandum Item","82XX","1","5",
"83","83 - Travel goods, handbags and similar containers","8","0","2",
"831","831 - Trunks, suitcases, vanity cases, executive cases, briefcases, school satches, spectacle cases, binocular cases, camera cases, musical instrument cases, gun cases, holsters and similar containers; travelling bags, insulated food or beverages bags, toilet bags, rucksacks, handbags, shopping bags, wallets, purses, map cases, cigarette cases, tobacco pouches, tool bags, sports bags, bottle cases, jewellery boxes, powder boxes, cutlery cases and similar containers, of leather or of composition leather, of sheeting of plastics, of textile materials, of vulcanized fibre or of paperboard, or wholly or mainly covered with such materials or with paper; travel sets for personal toilet, sewing or shoe or clothes cleaning","83","0","3",
"8311","8311 - Handbags, whether or not with shoulder-strap (including those without handle)","831","0","4",
"83111","83111 - ....with outer surface of leather, of composition leather or of patent leather.","8311","1","5",
"83112","83112 - ....with outer surface of sheeting of plastics or of textile materials","8311","1","5",
"83119","83119 - ....other handbags","8311","1","5",
"8311X","8311X - Memorandum Item","8311","1","5",
"8312","8312 - Trunks, suitcases, vanity cases, executive cases, briefcases, school satchels and similar containers","831","0","4",
"83121","83121 - ....with outer surface of leather, of composition leather or of patent leather.","8312","1","5",
"83122","83122 - ....with outer surface of plastics or of textile  materials","8312","1","5",
"83129","83129 - ....other","8312","1","5",
"8312X","8312X - Memorandum Item","8312","1","5",
"8313","8313 - Travel sets for personal toilet, sewing or shoe or clothes cleaning","831","1","4",
"8319","8319 - Binocular cases, camera cases, musical instrument cases, spectacle cases, gun cases, holsters and similar cases, n.e.s.; traveling bags, toilet bags, rucksacks, shopping bags, wallets, purses, map cases, cigarette cases, tobacco pouches, tool bags, sports bags, bottle cases, jewellery boxes, powder boxes, cutlery cases and similar containers, or leather or of composition leather, of sheeting of plastics, of textile materials, of vulcanized fibre or of paperboard, or wholly or mainly covered with such materials or with paper, n.e.s.","831","0","4",
"83191","83191 - Articles of a kind normally carried in the pocket or handbag","8319","1","5",
"83199","83199 - Other travel goods, handbags and similar containers","8319","1","5",
"8319X","8319X - Memorandum Item","8319","1","5",
"831X","831X - Memorandum Item","831","0","4",
"831XX","831XX - Memorandum Item","831X","1","5",
"83X","83X - Memorandum Item","83","0","3",
"83XX","83XX - Memorandum Item","83X","0","4",
"83XXX","83XXX - Memorandum Item","83XX","1","5",
"84","84 - Articles of apparel and clothing accessories","8","0","2",
"841","841 - Men's or boys' coats, capes, jackets, suits, blazers, trousers, shorts, shirts, underwear, nightwear and similar articles of textile fabrics, not knitted or crocheted (other than those of subgroup 845.2)","84","0","3",
"8411","8411 - Overcoats, car coats, capes, cloaks, anoraks (including ski jackets), windcheaters, wind jackets and similar articles (other than those of subgroup 841.2 and heading 841.3).","841","0","4",
"84111","84111 - Overcoats, raincoats, car coats, capes, cloaks and similar articles, of wool or fine animal hair","8411","1","5",
"84112","84112 - Overcoats, raincoats, car coats, capes, cloaks and similar articles, of textile materials other than wool or fine animal hair","8411","1","5",
"84119","84119 - Other","8411","1","5",
"8411X","8411X - Memorandum Item","8411","1","5",
"8412","8412 - Suits and ensembles","841","0","4",
"84121","84121 - Suits of wool or fine animal hair","8412","1","5",
"84122","84122 - Suits of textile materials other than wool or fine animal hair","8412","1","5",
"84123","84123 - Ensembles","8412","1","5",
"8412X","8412X - Memorandum Item","8412","1","5",
"8413","8413 - Jackets and blazers","841","1","4",
"8414","8414 - Trousers, bib and brace overalls, breeches and shorts","841","1","4",
"8415","8415 - Shirts","841","0","4",
"84151","84151 - ....of cotton","8415","1","5",
"84159","84159 - ....of textile materials other than cotton","8415","1","5",
"8415X","8415X - Memorandum Item","8415","1","5",
"8416","8416 - Singlets and other vests, underpants, briefs, nightshirts, pyjamas, bathrobes, dressing-gowns and similar articles","841","0","4",
"84161","84161 - Underpants and briefs","8416","1","5",
"84162","84162 - Nightshirts and pyjamas","8416","1","5",
"84169","84169 - Other","8416","1","5",
"8416X","8416X - Memorandum Item","8416","1","5",
"841X","841X - Memorandum Item","841","0","4",
"841XX","841XX - Memorandum Item","841X","1","5",
"842","842 - Women's or girls' coats, capes, jackets, suits, trousers, shorts, shirts, dresses and skirts, underwear, nightwear and similar articles of textile fabrics, not knitted or crocheted (other than those of subgroup 845.2)","84","0","3",
"8421","8421 - Overcoats, car coats, capes, cloaks, anoraks (including ski jackets), windcheaters, wind jackets and similar articles (other than those of heading 842.3)","842","0","4",
"84211","84211 - Overcoats, raincoats, car coats, capes, cloaks and similar articles","8421","1","5",
"84219","84219 - Other","8421","1","5",
"8421X","8421X - Memorandum Item","8421","1","5",
"8422","8422 - Suits and ensembles","842","0","4",
"84221","84221 - Suits","8422","1","5",
"84222","84222 - Ensembles","8422","1","5",
"8422X","8422X - Memorandum Item","8422","1","5",
"8423","8423 - Jackets and blazers","842","1","4",
"8424","8424 - Dresses","842","1","4",
"8425","8425 - Skirts and divided skirts","842","1","4",
"8426","8426 - Trousers, bib and brace overalls, breeches and shorts","842","1","4",
"8427","8427 - Blouses, shirts and shirt blouses","842","1","4",
"8428","8428 - Singlets and other vests, slips, petticoats, briefs, panties, nightdresses, pyjamas, negligées, bathrobes, dressing-gowns and similar articles","842","0","4",
"84281","84281 - Slips and petticoats","8428","1","5",
"84282","84282 - Nightdresses and pyjamas","8428","1","5",
"84289","84289 - Other","8428","1","5",
"8428X","8428X - Memorandum Item","8428","1","5",
"842X","842X - Memorandum Item","842","0","4",
"842XX","842XX - Memorandum Item","842X","1","5",
"843","843 - Men's or boys' coats, capes, jackets, suits, blazers, trousers, shorts, shirts, underwear, nightwear and similar articles of textile fabrics, knitted or crocheted (other than those of subgroup 845.2)","84","0","3",
"8431","8431 - Overcoats, car coats, capes, cloaks, anoraks (including ski jackets), windcheaters, wind jackets and similar articles (other than those of heading 843.23)","843","1","4",
"8432","8432 - Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts","843","0","4",
"84321","84321 - Suits","8432","1","5",
"84322","84322 - Ensembles","8432","1","5",
"84323","84323 - Jackets and blazers","8432","1","5",
"84324","84324 - Trousers, bib and brace overalls, breeches and shorts","8432","1","5",
"8432X","8432X - Memorandum Item","8432","1","5",
"8437","8437 - Shirts","843","0","4",
"84371","84371 - ....of cotton","8437","1","5",
"84379","84379 - ....of other textile materials","8437","1","5",
"8437X","8437X - Memorandum Item","8437","1","5",
"8438","8438 - Underpants, briefs, nightshirts, pyjamas, bathrobes, dressing-gowns and similar articles","843","0","4",
"84381","84381 - Underpants and briefs","8438","1","5",
"84382","84382 - Nightshirts and pyjamas","8438","1","5",
"84389","84389 - Other","8438","1","5",
"8438X","8438X - Memorandum Item","8438","1","5",
"843X","843X - Memorandum Item","843","0","4",
"843XX","843XX - Memorandum Item","843X","1","5",
"844","844 - Women's or girls' coats, capes, jackets, suits, trousers, shorts, shirts, dresses and skirts, underwear, nightwear and similar articles of textile fabrics, knitted or crocheted (other than those of subgroup 845.2)","84","0","3",
"8441","8441 - Overcoats, car coats, capes, cloaks, anoraks (including ski jackets), windcheaters, wind jackets and similar articles (other than those of heading 844.23)","844","1","4",
"8442","8442 - Suits, ensembles, jackets, blazers, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts","844","0","4",
"84421","84421 - Suits","8442","1","5",
"84422","84422 - Ensembles","8442","1","5",
"84423","84423 - Jackets and blazers","8442","1","5",
"84424","84424 - Dresses","8442","1","5",
"84425","84425 - Skirts and divided skirts","8442","1","5",
"84426","84426 - Trousers, bib and brace overalls, breeches and shorts","8442","1","5",
"8442X","8442X - Memorandum Item","8442","1","5",
"8447","8447 - Blouses, shirts and shirt blouses","844","1","4",
"8448","8448 - Slips, petticoats, briefs, panties, nightdresses, pyjamas, negligees, bathrobes, dressing-gowns and similar articles","844","0","4",
"84481","84481 - Slips and petticoats","8448","1","5",
"84482","84482 - Briefs and panties","8448","1","5",
"84483","84483 - Nightdresses and pyjamas","8448","1","5",
"84489","84489 - Other","8448","1","5",
"8448X","8448X - Memorandum Item","8448","1","5",
"844X","844X - Memorandum Item","844","0","4",
"844XX","844XX - Memorandum Item","844X","1","5",
"845","845 - Articles of apparel, of textile fabrics, whether or not knitted or crocheted, n.e.s.","84","0","3",
"8451","8451 - Babies' garments and clothing accessories","845","0","4",
"84511","84511 - ....not knitted or crocheted","8451","1","5",
"84512","84512 - ....knitted or crocheted","8451","1","5",
"8451X","8451X - Memorandum Item","8451","1","5",
"8452","8452 - Garments made up of fabrics of subgroup 657.1 or headings 657.2, 657.32, 657.33 or 657.34","845","0","4",
"84521","84521 - Garments made up of fabrics of subgroup 657.1 or heading 657.2","8452","1","5",
"84522","84522 - Men's and boy's garments made up of fabrics (not knitted or crocheted) of heading 657.32, 657.33 or 657.34","8452","1","5",
"84523","84523 - Women's or girls' garments made up of fabrics (not knitted or crocheted) of heading 657.32, 657.33 or 657.34","8452","1","5",
"84524","84524 - Garments made up of knitted or crocheted fabrics of heading 657.32, 657.33 or 657.34","8452","1","5",
"8452X","8452X - Memorandum Item","8452","1","5",
"8453","8453 - Jerseys, pullovers, cardigans, waistcoats and similar articles, knitted or crocheted","845","1","4",
"8454","8454 - T-shirts, singlets and other vests, knitted or crocheted","845","1","4",
"8455","8455 - Brassières, girdles, corsets, braces, suspenders, garters and similar articles and parts thereof, whether or not knitted or crocheted.","845","0","4",
"84551","84551 - Brassières","8455","1","5",
"84552","84552 - Girdles, corsets, braces, suspenders, garters and similar articles","8455","1","5",
"8455X","8455X - Memorandum Item","8455","1","5",
"8456","8456 - Swimwear","845","0","4",
"84561","84561 - ....men's or boys', not knitted or crocheted","8456","1","5",
"84562","84562 - ....men's or boys, knitted or crocheted","8456","1","5",
"84563","84563 - ....women's or girls', not knitted or crocheted","8456","1","5",
"84564","84564 - ....women's or girls', knitted or crocheted","8456","1","5",
"8456X","8456X - Memorandum Item","8456","1","5",
"8458","8458 - Other garments, not knitted or crocheted","845","0","4",
"84581","84581 - Ski suits","8458","1","5",
"84587","84587 - Articles of apparel, men's or boys', n.e.s.","8458","1","5",
"84589","84589 - Articles of apparel, women's or girls', n.e.s.","8458","1","5",
"8458X","8458X - Memorandum Item","8458","1","5",
"8459","8459 - Other garments, knitted or crocheted","845","0","4",
"84591","84591 - Track suits","8459","1","5",
"84592","84592 - Ski suits","8459","1","5",
"84599","84599 - Garments, knitted or crocheted, n.e.s.","8459","1","5",
"8459X","8459X - Memorandum Item","8459","1","5",
"845X","845X - Memorandum Item","845","0","4",
"845XX","845XX - Memorandum Item","845X","1","5",
"846","846 - Clothing accessories, of textile fabrics, whether or not knitted or crocheted (other than those for babies)","84","0","3",
"8461","8461 - Clothing accessories (other than those for babies), not knitted or crocheted","846","0","4",
"84611","84611 - Handkerchiefs","8461","1","5",
"84612","84612 - Shawls, scarves, mufflers, mantillas, veils and the like","8461","1","5",
"84613","84613 - Ties, bow-ties and cravats","8461","1","5",
"84614","84614 - Gloves, mittens and mitts","8461","1","5",
"84619","84619 - Other made-up clothing accessories; parts of garments or of clothing other than that of subgroup 845.5","8461","1","5",
"8461X","8461X - Memorandum Item","8461","1","5",
"8462","8462 - Panty hose, tights, stockings, socks and other hosiery, including graduated compression hosiery (for example, stockings for varicose veins) and footwear without applied soles, knitted or crocheted","846","0","4",
"84623","84623 - Graduated compression hosiery (for example, stockings for varicose veins)","8462","1","5",
"84624","84624 - Other panty hose and tights","8462","1","5",
"84625","84625 - Other women's full-length or knee-length hosiery, measuring per single yarn less than 67 decitex","8462","1","5",
"84629","84629 - Other hosiery","8462","1","5",
"8462X","8462X - Memorandum Item","8462","1","5",
"8469","8469 - Gloves, mittens and mitts, knitted or crocheted; other made-up clothing accessories, knitted or crocheted; knitted or crocheted parts of garments or of clothing accessories","846","0","4",
