id,text,parent,isLeaf,aggrlevel
"51321","51321 - Chlorine","5132","1","5",
"51322","51322 - Other halogens","5132","1","5",
"51323","51323 - Sulphur,sublimed or precipitated;colloidal sul.","5132","1","5",
"51324","51324 - Metalloids,n.e.s.","5132","1","5",
"51325","51325 - Mercury","5132","1","5",
"51326","51326 - Alkali,alkaline earth & rare earth metals","5132","1","5",
"51327","51327 - Carbon black, etc.","5132","1","5",
"51328","51328 - Gas carbon","5132","1","5",
"5132X","5132X - Memorandum Item","5132","1","5",
"5133","5133 - Inorganic acids & oxygen comp.of metalloids","513","0","4",
"51331","51331 - Hydrochloric and chlorosulphonic acids","5133","1","5",
"51332","51332 - Sulphur dioxide","5133","1","5",
"51333","51333 - Sulphuric acid, oleum","5133","1","5",
"51334","51334 - Nitric acid;sulphonitric acids","5133","1","5",
"51335","51335 - Phosphorous pentoxide and phosphoric acids","5133","1","5",
"51336","51336 - Arsenic trioxide,ars.pentoxide & acids of ars.","5133","1","5",
"51337","51337 - Boric oxide and boric acid","5133","1","5",
"51339","51339 - Other inorganic acids & oxygen compounds","5133","1","5",
"5133X","5133X - Memorandum Item","5133","1","5",
"5134","5134 - Halogen & sulphur comp.of non met.or metalloids","513","0","4",
"51341","51341 - Halides,oxyhalides & other halogen compounds","5134","1","5",
"51342","51342 - Sulphides of non metals or of metalloids","5134","1","5",
"5134X","5134X - Memorandum Item","5134","1","5",
"5135","5135 - Metallic oxides used in paints","513","0","4",
"51351","51351 - Zinc oxide and peroxide","5135","1","5",
"51352","51352 - Manganese oxides","5135","1","5",
"51353","51353 - Iron oxides and hydroxides","5135","1","5",
"51354","51354 - Cobalt oxides and hydroxides","5135","1","5",
"51355","51355 - Titanium oxides","5135","1","5",
"51356","51356 - Lead oxides","5135","1","5",
"5135X","5135X - Memorandum Item","5135","1","5",
"5136","5136 - Other inorganic bases and metallic oxides","513","0","4",
"51361","51361 - Ammonia,anhydrous or in aqueous solution","5136","1","5",
"51362","51362 - Caustic soda (sodium hydroxide)","5136","1","5",
"51363","51363 - Caustic potash;peroxides of potassium / sodium","5136","1","5",
"51364","51364 - Oxides,hydroxides & perox.of strontium,barium","5136","1","5",
"51365","51365 - Aluminium oxide and hydroxide","5136","1","5",
"51366","51366 - Artificial corundum","5136","1","5",
"51367","51367 - Chromium oxides and hydroxides","5136","1","5",
"51368","51368 - Tin oxides","5136","1","5",
"51369","51369 - Other inorganic bases & metallic oxides/hydrox.","5136","1","5",
"5136X","5136X - Memorandum Item","5136","1","5",
"513X","513X - Memorandum Item","513","0","4",
"513XX","513XX - Memorandum Item","513X","1","5",
"514","514 - Other inorganic chemicals","51","0","3",
"5141","5141 - Metallic salts & peroxysalts of inorganic acids","514","0","4",
"51411","51411 - Fluorides,fluorosilicates,fluorborates,etc","5141","1","5",
"51412","51412 - Chlorides and oxychlorides","5141","1","5",
"51413","51413 - Chlorites and hypochlorites","5141","1","5",
"51414","51414 - Chlorates and perchlorates","5141","1","5",
"51415","51415 - Bromides,oxybr.,bromates & perbro,hypobromites","5141","1","5",
"51416","51416 - Iodides,oxyiodides,iodates and periodates","5141","1","5",
"5141X","5141X - Memorandum Item","5141","1","5",
"5142","5142 - Oth.metal.salts & peroxysalts of inorg.acids 1","514","0","4",
"51421","51421 - Sulphides (incl.polysulphides)","5142","1","5",
"51422","51422 - Diothionites ; sulphoxylates","5142","1","5",
"51423","51423 - Sulphites and thiosulphates","5142","1","5",
"51424","51424 - Sulphates (incl.alums)and persulphates","5142","1","5",
"51425","51425 - Nitrites and nitrates","5142","1","5",
"51426","51426 - Phosphites,hypophosphites and phosphates","5142","1","5",
"51427","51427 - Arsenites and arsenates","5142","1","5",
"51428","51428 - Neutral sodium carbonate (soda ash)","5142","1","5",
"51429","51429 - Other carbonates and percarbonates","5142","1","5",
"5142X","5142X - Memorandum Item","5142","1","5",
"5143","5143 - Oth.metal.salts & peroxysalts of inorg.acids 2","514","0","4",
"51431","51431 - Cyanides and complex cyanides","5143","1","5",
"51432","51432 - Fulminates and cyanates","5143","1","5",
"51433","51433 - Silicates","5143","1","5",
"51434","51434 - Borates and perborates","5143","1","5",
"51435","51435 - Salts of metallic acids","5143","1","5",
"51436","51436 - Other salts & peroxysalts of inorganic acids","5143","1","5",
"51437","51437 - Colloidal precious metals & compounds org/inorg","5143","1","5",
"5143X","5143X - Memorandum Item","5143","1","5",
"5149","5149 - Inorganic chemical products,nes","514","0","4",
"51491","51491 - Liquid air","5149","1","5",
"51492","51492 - Hydrogen peroxide","5149","1","5",
"51493","51493 - Phosphides","5149","1","5",
"51494","51494 - Calcium carbide","5149","1","5",
"51495","51495 - Other carbides","5149","1","5",
"51496","51496 - Hydrides,nitrides,azides,silicides and borides","5149","1","5",
"51499","51499 - Other inorganic compounds,n.e.s.","5149","1","5",
"5149X","5149X - Memorandum Item","5149","1","5",
"514X","514X - Memorandum Item","514","0","4",
"514XX","514XX - Memorandum Item","514X","1","5",
"515","515 - Radioactive and associated materials","51","0","3",
"5151","5151 - Radioactive chem.elements & isotopes/comp.&mix.","515","1","4",
"5152","5152 - Stable isotopes and their compounds","515","1","4",
"5153","5153 - Compounds & mixtures,nes of thorium,uranium etc","515","1","4",
"515X","515X - Memorandum Item","515","0","4",
"515XX","515XX - Memorandum Item","515X","1","5",
"51X","51X - Memorandum Item","51","0","3",
"51XX","51XX - Memorandum Item","51X","0","4",
"51XXX","51XXX - Memorandum Item","51XX","1","5",
"52","52 - Crude chemicals from coal, petroleum and gas","5","0","2",
"521","521 - Crude chemicals from coal,petroleum and gas","52","0","3",
"5211","5211 - Mineral tar","521","1","4",
"5213","5213 - Ammoniacal gas liquors produced in gas purific.","521","1","4",
"5214","5214 - Oils & other prod.of the  distillation/coal tar","521","1","4",
"521X","521X - Memorandum Item","521","0","4",
"521XX","521XX - Memorandum Item","521X","1","5",
"52X","52X - Memorandum Item","52","0","3",
"52XX","52XX - Memorandum Item","52X","0","4",
"52XXX","52XXX - Memorandum Item","52XX","1","5",
"53","53 - Dyeing, tanning and colouring materials","5","0","2",
"531","531 - Synth.organic dyestuffs,natural indigo & lakes","53","0","3",
"5310","5310 - Synthetic organic dyestuffs","531","0","4",
"53101","53101 - Synthetic organic dyestuffs and natural indigo","5310","1","5",
"53102","53102 - Colour lakes","5310","1","5",
"5310X","5310X - Memorandum Item","5310","1","5",
"531X","531X - Memorandum Item","531","0","4",
"531XX","531XX - Memorandum Item","531X","1","5",
"532","532 - Dyeing & tanning extracts,synth.tanning mat.","53","0","3",
"5321","5321 - Dyeing extracts vegetable and animal","532","1","4",
"5323","5323 - Synthetic tanning materials","532","1","4",
"5324","5324 - Tanning extracts of vegetable origin","532","1","4",
"5325","5325 - Tannic acids tannins and derivatives","532","1","4",
"532X","532X - Memorandum Item","532","0","4",
"532XX","532XX - Memorandum Item","532X","1","5",
"533","533 - Pigments, paints, varnishes & related materials","53","0","3",
"5331","5331 - Colouring materials,nes","533","1","4",
"5332","5332 - Printing inks","533","1","4",
"5333","5333 - Prepared paints, enamels, lacquers, etc.","533","0","4",
"53331","53331 - Prepared pigments,opacifiers,enamels,glazes etc","5333","1","5",
"53332","53332 - Varnishes,lacquers,distempers,water pigments","5333","1","5",
"53333","53333 - Artists'colours","5333","1","5",
"53334","53334 - Prepared driers","5333","1","5",
"53335","53335 - Putty,painters'fillings,etc","5333","1","5",
"5333X","5333X - Memorandum Item","5333","1","5",
"533X","533X - Memorandum Item","533","0","4",
"533XX","533XX - Memorandum Item","533X","1","5",
"53X","53X - Memorandum Item","53","0","3",
"53XX","53XX - Memorandum Item","53X","0","4",
"53XXX","53XXX - Memorandum Item","53XX","1","5",
"54","54 - Medicinal and pharmaceutical products","5","0","2",
"541","541 - Medicinal & pharmaceutical products","54","0","3",
"5411","5411 - Vitamins and provitamins","541","1","4",
"5413","5413 - Penicillin streptom. Tyrocidine & oth. Antibiot","541","1","4",
"5414","5414 - Alkaloids of opium,cocaine,caffein,quinine etc.","541","1","4",
"5415","5415 - Hormones","541","1","4",
"5416","5416 - Glycosides,glands & extracts,sera,vaccines","541","0","4",
"54161","54161 - Glycosides and their derivatives","5416","1","5",
"54162","54162 - Organo therapeutic glands/organs & extracts","5416","1","5",
"54163","54163 - Bacterial products,sera,vaccines","5416","1","5",
"5416X","5416X - Memorandum Item","5416","1","5",
"5417","5417 - Medicaments","541","1","4",
"5419","5419 - Pharmaceutical goods","541","0","4",
"54191","54191 - Bandages,etc.impregnated/coated with pharm.pro.","5419","1","5",
"54199","54199 - Other pharmaceutical goods","5419","1","5",
"5419X","5419X - Memorandum Item","5419","1","5",
"541X","541X - Memorandum Item","541","0","4",
"541XX","541XX - Memorandum Item","541X","1","5",
"54X","54X - Memorandum Item","54","0","3",
"54XX","54XX - Memorandum Item","54X","0","4",
"54XXX","54XXX - Memorandum Item","54XX","1","5",
"55","55 - Perfume materials, toilet & cleansing preptions","5","0","2",
"551","551 - Essential oils, perfume and flavour materials","55","0","3",
"5511","5511 - Essential oils and resinoids","551","1","4",
"5512","5512 - Synth.perfume & flavour materials and concentr.","551","0","4",
"55121","55121 - Terpenic by products","5512","1","5",
"55122","55122 - Conc.of essential oils in fats/fixed oils/waxes","5512","1","5",
"55123","55123 - Mixt.of odoriferous sustances used as raw.mat.","5512","1","5",
"55124","55124 - Aqueous distillates and solutions of essen.oils","5512","1","5",
"5512X","5512X - Memorandum Item","5512","1","5",
"551X","551X - Memorandum Item","551","0","4",
"551XX","551XX - Memorandum Item","551X","1","5",
"553","553 - Perfumery, cosmetics, dentifrices, etc.","55","0","3",
"5530","5530 - Perfumery & cosmetics,dentifrices etc.","553","1","4",
"553X","553X - Memorandum Item","553","0","4",
"553XX","553XX - Memorandum Item","553X","1","5",
"554","554 - Soaps,cleansing & polishing preparations","55","0","3",
"5541","5541 - Soaps","554","1","4",
"5542","5542 - Surface acting agents and washing preparations","554","1","4",
"5543","5543 - Polishes,pastes,powder for polishing/preserving","554","1","4",
"554X","554X - Memorandum Item","554","0","4",
"554XX","554XX - Memorandum Item","554X","1","5",
"55X","55X - Memorandum Item","55","0","3",
"55XX","55XX - Memorandum Item","55X","0","4",
"55XXX","55XXX - Memorandum Item","55XX","1","5",
"56","56 - Fertilizers, manufactured","5","0","2",
"561","561 - Fertilizers manufactured","56","0","3",
"5611","5611 - Nitrogenous fertilizers and materials nes","561","1","4",
"5612","5612 - Phosphatic fertilizers and materials","561","0","4",
"56121","56121 - Fertilizer, basic slag  thomas slag","5612","1","5",
"56129","56129 - Other phosphatic fertilizers & fert.materials","5612","1","5",
"5612X","5612X - Memorandum Item","5612","1","5",
"5613","5613 - Potassic fertilizers and materials","561","0","4",
"56131","56131 - Potassic chem.fertilizers,unmixed","5613","1","5",
"56132","56132 - Potassic fertilizers,mixed","5613","1","5",
"5613X","5613X - Memorandum Item","5613","1","5",
"5619","5619 - Fertilizers,nes","561","1","4",
"561X","561X - Memorandum Item","561","0","4",
"561XX","561XX - Memorandum Item","561X","1","5",
"56X","56X - Memorandum Item","56","0","3",
"56XX","56XX - Memorandum Item","56X","0","4",
"56XXX","56XXX - Memorandum Item","56XX","1","5",
"57","57 - Explosives and pyrotechnic products","5","0","2",
"571","571 - Explosives and pyrotechnic products","57","0","3",
"5711","5711 - Propellent powders & other prepared explosives","571","0","4",
"57111","57111 - Propellent powders","5711","1","5",
"57112","57112 - Other prepared explosives","5711","1","5",
"5711X","5711X - Memorandum Item","5711","1","5",
"5712","5712 - Fuses,primers and detonators","571","0","4",
"57121","57121 - Mining,blasting and safety fuses","5712","1","5",
"57122","57122 - Percussion & detonating caps,igniters/detonat.","5712","1","5",
"5712X","5712X - Memorandum Item","5712","1","5",
"5713","5713 - Pyrotechnical articles","571","1","4",
"5714","5714 - Hunting and sporting ammunition","571","1","4",
"571X","571X - Memorandum Item","571","0","4",
"571XX","571XX - Memorandum Item","571X","1","5",
"57X","57X - Memorandum Item","57","0","3",
"57XX","57XX - Memorandum Item","57X","0","4",
"57XXX","57XXX - Memorandum Item","57XX","1","5",
"58","58 - Plastic materials, etc.","5","0","2",
"581","581 - Plastic materials,regenerd.cellulose & resins","58","0","3",
"5811","5811 - Prods of condensation, polycond. & polyaddition","581","1","4",
"5812","5812 - Products of polymerization and copolymerization","581","1","4",
"5813","5813 - Regen.cellulose and vulcanized fibre","581","0","4",
"58131","58131 - Vulcanized fibre","5813","1","5",
"58132","58132 - Regenarated cellulose & chem.der.of cellulose","5813","1","5",
"5813X","5813X - Memorandum Item","5813","1","5",
"5819","5819 - Other artificial resins and plastic materials","581","0","4",
"58191","58191 - Hardened proteines","5819","1","5",
"58192","58192 - Modified natural resins,ester gums,etc.","5819","1","5",
"58199","58199 - Other artificial plastic materials","5819","1","5",
"5819X","5819X - Memorandum Item","5819","1","5",
"581X","581X - Memorandum Item","581","0","4",
"581XX","581XX - Memorandum Item","581X","1","5",
"58X","58X - Memorandum Item","58","0","3",
"58XX","58XX - Memorandum Item","58X","0","4",
"58XXX","58XXX - Memorandum Item","58XX","1","5",
"59","59 - Chemical materials and products, nes","5","0","2",
"599","599 - Chemical materials and products,nes","59","0","3",
"5992","5992 - Insecticides, fungicides, disinfectants","599","1","4",
"5995","5995 - Starches,inulin,gluten,albumin.substances,glues","599","0","4",
"59951","59951 - Starches and inulin","5995","1","5",
"59952","59952 - Gluten and gluten flour","5995","1","5",
"59953","59953 - Casein,caseinates & cas.derivatives,cas.glues","5995","1","5",
"59954","59954 - Albumins,albuminates & albumin derivatives","5995","1","5",
"59955","59955 - Gelatin and gelatine derivatives,etc.","5995","1","5",
"59956","59956 - Peptones & protein substances & their deriva.","5995","1","5",
"59957","59957 - Dextrin,soluble or roasted starches and glues","5995","1","5",
"59959","59959 - Prepared glues","5995","1","5",
"5995X","5995X - Memorandum Item","5995","1","5",
"5996","5996 - Wood and resin based chemical products","599","0","4",
"59961","59961 - Tall oil","5996","1","5",
"59962","59962 - Concentrated sulphite lye","5996","1","5",
"59963","59963 - Spirits of turpentine,etc.","5996","1","5",
"59964","59964 - Rosin and resin acids,etc.","5996","1","5",
"59965","59965 - Wood tar,wood tar oils,etc.","5996","1","5",
"59966","59966 - Vegetable pitch,etc","5996","1","5",
"5996X","5996X - Memorandum Item","5996","1","5",
"5997","5997 - Organic chemical products,nes","599","0","4",
"59971","59971 - Artificial waxes & prep.wax.not emulsified","5997","1","5",
"59972","59972 - Artificial & colloidal graphite","5997","1","5",
"59973","59973 - Animal black","5997","1","5",
"59974","59974 - Prepared glazings,dressings and mordants","5997","1","5",
"59975","59975 - Anti knock preparations, etc.","5997","1","5",
"59976","59976 - Prepared rubber accelerators","5997","1","5",
"59977","59977 - Prepared culture media","5997","1","5",
"59978","59978 - Charges for fire extinguishers","5997","1","5",
"5997X","5997X - Memorandum Item","5997","1","5",
"5999","5999 - Chemical products and preparations,nes","599","0","4",
"59991","59991 - Modelling pastes & dental impression compounds","5999","1","5",
"59992","59992 - Activated carbon & actv.nat.mineral products","5999","1","5",
"59993","59993 - Ferro cerium & other pyrophoric  alloys","5999","1","5",
"59994","59994 - Pickling preparations for metal surfaces.etc","5999","1","5",
"59995","59995 - Composite varnish solvents and thinners","5999","1","5",
"59997","59997 - Compound catalysts","5999","1","5",
"59998","59998 - Rest of 599.99","5999","1","5",
"59999","59999 - Other chem.products and preparations","5999","1","5",
"5999X","5999X - Memorandum Item","5999","1","5",
"599X","599X - Memorandum Item","599","0","4",
"599XX","599XX - Memorandum Item","599X","1","5",
"59X","59X - Memorandum Item","59","0","3",
"59XX","59XX - Memorandum Item","59X","0","4",
"59XXX","59XXX - Memorandum Item","59XX","1","5",
"5X","5X - Memorandum Item","5","0","2",
"5XX","5XX - Memorandum Item","5X","0","3",
"5XXX","5XXX - Memorandum Item","5XX","0","4",
"5XXXX","5XXXX - Memorandum Item","5XXX","1","5",
"6","6 - Manufact goods classified chiefly by material","TOTAL","0","1",
"61","61 - Leather, lthr. Manufs., nes & dressed fur skins","6","0","2",
"611","611 - Leather","61","0","3",
"6112","6112 - Reconstituted and artificial leather","611","1","4",
"6113","6113 - Calf leather","611","1","4",
"6114","6114 - Leather of other bovine cattle & equine leather","611","1","4",
"6119","6119 - Leather,nes","611","0","4",
"61191","61191 - Leather of sheep and lamb skins","6119","1","5",
"61192","61192 - Leather of goat and kid skins","6119","1","5",
"61193","61193 - Chamois dressed leather","6119","1","5",
"61194","61194 - Parchment dressed leather","6119","1","5",
"61195","61195 - Patent and metallized leather","6119","1","5",
"61199","61199 - Other leather","6119","1","5",
"6119X","6119X - Memorandum Item","6119","1","5",
"611X","611X - Memorandum Item","611","0","4",
"611XX","611XX - Memorandum Item","611X","1","5",
"612","612 - Manuf.of leather or of artif.or reconst.leather","61","0","3",
"6121","6121 - Machine leather belting & other articles/leath.","612","1","4",
"6122","6122 - Saddlery and other harness makers goods","612","1","4",
"6123","6123 - Uppers,legs & other prepared parts of footwear","612","1","4",
"6129","6129 - Manufactures of leather,nes","612","1","4",
"612X","612X - Memorandum Item","612","0","4",
"612XX","612XX - Memorandum Item","612X","1","5",
"613","613 - Fur skins, tanned or dressed, including dyed","61","0","3",
"6130","6130 - Fur skins,tanned or dressed","613","1","4",
"613X","613X - Memorandum Item","613","0","4",
"613XX","613XX - Memorandum Item","613X","1","5",
"61X","61X - Memorandum Item","61","0","3",
"61XX","61XX - Memorandum Item","61X","0","4",
"61XXX","61XXX - Memorandum Item","61XX","1","5",
"62","62 - Rubber manufactures, nes","6","0","2",
"621","621 - Materials of rubber","62","0","3",
"6210","6210 - Materials of rubber","621","0","4",
"62101","62101 - Plates,sheets,of unvulcanized mat./synth.rubber","6210","1","5",
"62102","62102 - Unvulcanized nat/synth.rubber in oth.form/state","6210","1","5",
"62103","62103 - Vulcanized rubber thread and cord","6210","1","5",
"62104","62104 - Plates,sheets,strip of unhardened vulcanized r.","6210","1","5",
"62105","62105 - Piping & tubing of unhard.vulcanized rubber","6210","1","5",
"62106","62106 - Hardened rubber in primary forms,scrap.powder","6210","1","5",
"6210X","6210X - Memorandum Item","6210","1","5",
"621X","621X - Memorandum Item","621","0","4",
"621XX","621XX - Memorandum Item","621X","1","5",
"629","629 - Articles of rubber,nes","62","0","3",
"6291","6291 - Rubber tyres & tubes for vehicles and aircraft","629","1","4",
"6293","6293 - Hygienic & pharmaceutical articles of rubber","629","1","4",
"6294","6294 - Transmission,conveyor or elevator belts/rubber","629","1","4",
"6299","6299 - Other articles of rubber,nes","629","0","4",
"62998","62998 - Articles of unhardened rubber,n.e.s.","6299","1","5",
"62999","62999 - Articles of hardened rubber,n.e.s.","6299","1","5",
"6299X","6299X - Memorandum Item","6299","1","5",
"629X","629X - Memorandum Item","629","0","4",
"629XX","629XX - Memorandum Item","629X","1","5",
"62X","62X - Memorandum Item","62","0","3",
"62XX","62XX - Memorandum Item","62X","0","4",
"62XXX","62XXX - Memorandum Item","62XX","1","5",
"63","63 - Wood and cork manufactures excluding furniture","6","0","2",
"631","631 - Veneers,plywood boards & other wood,worked,nes","63","0","3",
"6311","6311 - Veneer sheets","631","1","4",
"6312","6312 - Plywood, including veneered panels","631","0","4",
"63121","63121 - Plywood etc and veneered panels, inlaid wood","6312","1","5",
"63122","63122 - Cellular wood panels","6312","1","5",
"6312X","6312X - Memorandum Item","6312","1","5",
"6314","6314 - Improved or reconstituted wood","631","0","4",
"63141","63141 - Improved wood","6314","1","5",
"63142","63142 - Reconstituted wood  particle boards","6314","1","5",
"6314X","6314X - Memorandum Item","6314","1","5",
"6318","6318 - Wood simply shaped or worked,nes","631","0","4",
"63181","63181 - Wood paving blocks","6318","1","5",
"63182","63182 - Riven or sawn staves,unfinished (stavewood)","6318","1","5",
"63183","63183 - Hoopwood,chipwood,split,poles,piles,etc.","6318","1","5",
"63184","63184 - Sticks suitable for shaping into tool handles","6318","1","5",
"63185","63185 - Drawn wood,match splints,etc","6318","1","5",
"63186","63186 - Wood wool and wood flour","6318","1","5",
"63187","63187 - Wood beading,moulding,etc.","6318","1","5",
"6318X","6318X - Memorandum Item","6318","1","5",
"631X","631X - Memorandum Item","631","0","4",
"631XX","631XX - Memorandum Item","631X","1","5",
"632","632 - Wood manufactures,nes","63","0","3",
"6321","6321 - Boxes, cases, crates, complete","632","1","4",
"6322","6322 - Cooperage products","632","1","4",
"6324","6324 - Builders woodwork & prefab. Buildings of wood","632","1","4",
"6327","6327 - Manuf.of wood for domestic or decorative use","632","0","4",
"63271","63271 - Picture and mirror frames of wood","6327","1","5",
"63272","63272 - Household utensils of wood","6327","1","5",
"63273","63273 - Domestic or decorative articles of wood,n.e.s.","6327","1","5",
"6327X","6327X - Memorandum Item","6327","1","5",
"6328","6328 - Manufactured articles of wood nes","632","0","4",
"63281","63281 - Tools,handles,shoe lasts,etc.of wood","6328","1","5",
"63282","63282 - Spools,cops,bobbins,etc.of turned wood","6328","1","5",
"63289","63289 - Other articles of wood,n.e.s.","6328","1","5",
"6328X","6328X - Memorandum Item","6328","1","5",
"632X","632X - Memorandum Item","632","0","4",
"632XX","632XX - Memorandum Item","632X","1","5",
"633","633 - Cork manufactures","63","0","3",
"6330","6330 - Cork manufactures","633","0","4",
"63301","63301 - Articles of natural cork","6330","1","5",
"63302","63302 - Agglomerated cork and articles thereof","6330","1","5",
"6330X","6330X - Memorandum Item","6330","1","5",
"633X","633X - Memorandum Item","633","0","4",
"633XX","633XX - Memorandum Item","633X","1","5",
"63X","63X - Memorandum Item","63","0","3",
"63XX","63XX - Memorandum Item","63X","0","4",
"63XXX","63XXX - Memorandum Item","63XX","1","5",
"64","64 - Paper, paperboard and manufactures thereof","6","0","2",
"641","641 - Paper and paperboard","64","0","3",
"6411","6411 - Newsprint paper","641","1","4",
"6412","6412 - Other printing and writing paper, machine made","641","0","4",
"64121","64121 - Machine made printing & writing paper, uncoated","6412","1","5",
"64122","64122 - Machine made printing & writing paper, coated","6412","1","5",
"6412X","6412X - Memorandum Item","6412","1","5",
"6413","6413 - Kraft paper and kraft paperboard","641","1","4",
"6414","6414 - Cigarette paper in bulk, rolls or sheets","641","1","4",
"6415","6415 - Machine made paper & paperboard, simply fnshd","641","1","4",
"6416","6416 - Fibreboards & buildg brds of pulp or veg fibre","641","1","4",
"6417","6417 - Hand made papers","641","1","4",
"6419","6419 - Paper and paperboard in rolls or sheets nes","641","0","4",
"64191","64191 - Parchement or greaseproof paper/bord in rolls","6419","1","5",
"64192","64192 - Composite paper/board in rolls or sheets","6419","1","5",
"64193","64193 - Corrugated,etc.paper/board in rolls or sheets","6419","1","5",
"64194","64194 - Ruled or squared paper/board in rolls/sheets","6419","1","5",
"64195","64195 - Paper/board,impregnated,coated etc.in rol.she.","6419","1","5",
"64196","64196 - Filterblocks of paper pulp","6419","1","5",
"64197","64197 - Wallpaper and lincrusta","6419","1","5",
"6419X","6419X - Memorandum Item","6419","1","5",
"641X","641X - Memorandum Item","641","0","4",
"641XX","641XX - Memorandum Item","641X","1","5",
"642","642 - Articles of paper, pulp, paperboard","64","0","3",
"6421","6421 - Paper bags, paperboard boxes & other containers","642","0","4",
"64211","64211 - Packing containers of paper or paperboard","6421","1","5",
"64212","64212 - Filing containers of paper or paperboard","6421","1","5",
"6421X","6421X - Memorandum Item","6421","1","5",
"6422","6422 - Envelopes,writing blocks,etc.for correspondence","642","1","4",
"6423","6423 - Exercise books,registers,abums,diaries etc","642","1","4",
"6429","6429 - Art. Of paper pulp,paper or paperboard","642","0","4",
"64291","64291 - Cigarette paper cut to size","6429","1","5",
"64292","64292 - Carbon and other copying papers cut to size","6429","1","5",
"64293","64293 - Other paper & paperboard cut to size","6429","1","5",
"64294","64294 - Bobbins,spools,cops,etc.of paper pulp,paper","6429","1","5",
"64299","64299 - Other art.of paper/pulp/board/cellulose wadding","6429","1","5",
"6429X","6429X - Memorandum Item","6429","1","5",
"642X","642X - Memorandum Item","642","0","4",
"642XX","642XX - Memorandum Item","642X","1","5",
"64X","64X - Memorandum Item","64","0","3",
"64XX","64XX - Memorandum Item","64X","0","4",
"64XXX","64XXX - Memorandum Item","64XX","1","5",
"65","65 - Textile yarn, fabrics, made up articles, etc.","6","0","2",
"651","651 - Textile yarn and thread","65","0","3",
"6511","6511 - Thrown silk & silk yarn and thread","651","0","4",
"65111","65111 - Silk yarn not put up for retail sale","6511","1","5",
"65112","65112 - Yarn spun from silk waste other than noil","6511","1","5",
"65113","65113 - Yarn spun from noil silk,not for retail sale","6511","1","5",
"65114","65114 - Silk yarn put up for retail sale","6511","1","5",
"65115","65115 - Silk worm gut and imitation catgut of silk","6511","1","5",
"6511X","6511X - Memorandum Item","6511","1","5",
"6512","6512 - Yarn of wool and animal hair","651","0","4",
"65121","65121 - Yarn carded sheeps lambs wool, not for retail","6512","1","5",
"65122","65122 - Yarn combed sheeps lambs wool, not for retail","6512","1","5",
"65123","65123 - Yarn fine anim hair, not put up for retail sale","6512","1","5",
"65124","65124 - Yarn horsehair or coarse anim hair, not retail","6512","1","5",
"65125","65125 - Yarn wool or anim hair, put up for retail sale","6512","1","5",
"6512X","6512X - Memorandum Item","6512","1","5",
"6513","6513 - Cotton yarn & thread, grey, not mercerized","651","1","4",
"6514","6514 - Cotton yarn & thread, bleached, dyed, mercerd.","651","0","4",
"65141","65141 - Cotton yarn & thread, bleached etc, not retail","6514","1","5",
"65142","65142 - Cotton yarn and thread, put up for retail sale","6514","1","5",
"6514X","6514X - Memorandum Item","6514","1","5",
"6515","6515 - Yarn and thread of flax, ramie and true hemp","651","0","4",
"65151","65151 - Flax or ramie yarn not put up for retail sale","6515","1","5",
"65152","65152 - Flax of ramie yarn,put up for retail sale","6515","1","5",
"65153","65153 - Yarn of true hemp","6515","1","5",
"6515X","6515X - Memorandum Item","6515","1","5",
"6516","6516 - Yarn and thread of synthetic fibres","651","0","4",
"65161","65161 - Yarn of continuous synth fibres, monofil etc.","6516","1","5",
"65162","65162 - Monofil,etc.of synthetic fibres","6516","1","5",
"65163","65163 - Yarn of continuous synth.fibres.not for sale","6516","1","5",
"65164","65164 - Yarn of discontinuous or waste synth. Fibres","6516","1","5",
"65165","65165 - Yarn of discontinuous synt.fib. Not for sale","6516","1","5",
"6516X","6516X - Memorandum Item","6516","1","5",
"6517","6517 - Yarn and thread of regenerated fibres","651","0","4",
"65171","65171 - Yarn of contin regen fibres, monofil, etc","6517","1","5",
"65172","65172 - Monofil,etc.of regenerated fibres","6517","1","5",
"65173","65173 - Yarn of continuous regen.fibres,for retail sale","6517","1","5",
"65174","65174 - Yarn of discontin or waste regenerated fibres","6517","1","5",
"65175","65175 - Yarn of discont.regen.fibres,for retail sale","6517","1","5",
"6517X","6517X - Memorandum Item","6517","1","5",
"6518","6518 - Yarn of glass fibre","651","1","4",
"6519","6519 - Yarn of textile fibres,nes incl.paper yarn","651","0","4",
"65191","65191 - Yarn of text. Fibres spun or covered with metal","6519","1","5",
"65192","65192 - Yarn of jute","6519","1","5",
"65193","65193 - Yarn of other vegetable textile fibres","6519","1","5",
"65194","65194 - Paper yarn","6519","1","5",
"6519X","6519X - Memorandum Item","6519","1","5",
"651X","651X - Memorandum Item","651","0","4",
"651XX","651XX - Memorandum Item","651X","1","5",
"652","652 - Cotton fabrics,woven ex.narrow or spec.fabrics","65","0","3",
"6521","6521 - Cotton fabrics, woven, grey, not mercerized","652","0","4",
"65211","65211 - Cotton gauze,unbleached","6521","1","5",
"65212","65212 - Terry fabrics of cotton,unbleached","6521","1","5",
"65213","65213 - Other cotton fabrics,woven unbleached","6521","1","5",
"6521X","6521X - Memorandum Item","6521","1","5",
"6522","6522 - Cotton fabrics, woven, other than grey","652","0","4",
"65221","65221 - Cotton gauze,bleached,dyed,etc.","6522","1","5",
"65222","65222 - Terry fabrics of cotton,bleached,dyed,etc.","6522","1","5",
